prob
0.00013815034331621234
0.6247085200014935
0.9999999960882143
0.04057118040737229
0.0046470266406921645
0.6395702488894313
0.505193676365361
0.6477812730983183
2.513442787233089e-10
0.02687342489869704
0.9999999996888235
0.07612729399128892
0.05862275832619335
0.9166744604065911
0.18973053951897445
0.9991534329403684
0.9976171570430765
0.027197952299076844
0.9591732289634984
0.08763631535856842
0.9999940533411878
0.9994897649948006
0.9999311966764779
0.9999272103483238
0.9999999999145135
0.9999999789148762
0.99999999988996
0.9999999999914897
0.9999504020217124
0.9995148968507929
0.9999998602073971
0.9968652889123765
0.9997798456371564
0.9952118819099478
0.9997653829259858
0.9999999934978357
0.9999999999899911
0.9921339515758584
0.9996896622127862
0.9999999978437313
0.9999999999999908
0.366775809211886
0.00026239857860343996
0.999909365347543
0.9999873387341238
0.9999833856467644
0.0009345654076283738
0.0003181825988713971
0.996293166188897
0.9998314018857416
0.9872499077172298
0.007667950201038942
0.2303599684988613
0.011843736405842353
0.4137138860101831
0.8004746693587335
0.18063399924993861
0.9993828271115521
0.22806424380035595
0.456930520168479
0.45307569132184056
0.9963386452585355
0.43271895939362426
0.12457272449316392
0.9999616369649781
0.9996456859398425
0.9299248176566131
0.9989479250393855
0.9992539535417834
0.9983758553316213
0.008670901518166074
0.9549889245427978
0.9999999378684247
0.00031846687939129925
6.863266606493834e-05
0.7588337542240946
0.3382850855099092
0.9973606746596657
0.9827374712562026
0.09390651878727885
0.015428905740197285
0.997467850367069
0.5885505861699691
0.9981942648853055
0.02675193002390408
0.0010169374087030114
0.9966091143198957
0.9999999998382317
0.9905638010920862
0.000880564685449281
0.2550546667433967
0.00349886025678825
0.9494435456077738
0.6995821415253375
0.9998986557216168
0.8375096223729681
0.9999394746679677
0.29909991569388195
0.3408503171487407
0.9273505810050686
0.9999497113257417
0.012061535591466166
0.9968461509768201
0.9998064936585803
0.1852238462001301
0.21393321046166747
0.9999592079343839
0.9999990014922715
0.0003845571719452989
0.9999999998166018
0.9996390272340168
0.9999527926155558
0.9996680578916812
0.06642160588018964
0.9995815019725347
5.804924763097574e-08
0.8642966277913198
0.0005629781654191701
0.023235743790916752
0.9969282556499122
0.9473448927836957
0.9539016698247391
0.9987833695382887
0.006885158917064649
0.6271476430742837
0.9840316485440391
0.9997868182605301
0.8578609316359602
0.035143661757948585
1.2214950717570616e-08
0.3362002045866491
0.31879974999821226
0.3276015583052082
0.04965695842821727
0.02842273081918223
0.1564089418274549
0.9774053325258488
0.06903038357119817
0.00015341967685844615
0.011705041830274321
0.9999999906044861
0.9999815594232797
0.6505409192488416
0.9978158129000466
0.9335018213762231
0.5628875404017278
0.7445609839237145
0.9926554651383378
0.5076849422821721
0.9999999997588647
0.00010117218101612924
0.012743968763374136
0.10782380775294675
0.9999999883113505
0.09275293392973216
0.005738195603530949
0.9999999846832449
0.9758663709915156
0.14113342625453718
0.9895636953485127
0.8185154120794438
0.7753940165179711
0.9999999999992659
0.9999999999999999
0.9999999999981231
0.9999991626580161
0.00023152029742579128
1.700820752681409e-06
0.9999155505079391
0.995750334590614
0.9999999994441292
0.9999678094294173
0.9999999999997489
0.9720662640666223
0.99999999998716
0.9999999999999999
0.2075441241641005
0.9998834996266135
0.9999999957547687
0.0061562645264371385
0.9999986111385314
0.9997398353217969
0.9546730515168173
0.999928918403496
0.999990093427869
0.9862196760420368
0.7768433098654803
0.9999631693606802
